open_time_iso,open_time_unix,open,high,low,close,volume,close_time,number_of_trades
2019-10-28 00:00:00,1572235200000,0.99790000,0.99810000,0.99780000,0.99800000,302532.55000000,1572238799999,855
2019-10-28 01:00:00,1572238800000,0.99810000,0.99850000,0.99800000,0.99820000,120692.22000000,1572242399999,397
2019-10-28 02:00:00,1572242400000,0.99820000,0.99870000,0.99820000,0.99860000,294372.62000000,1572245999999,1044
2019-10-28 03:00:00,1572246000000,0.99860000,0.99870000,0.99730000,0.99790000,369903.33000000,1572249599999,816
2019-10-28 04:00:00,1572249600000,0.99790000,0.99810000,0.99700000,0.99810000,193344.97000000,1572253199999,1026
2019-10-28 05:00:00,1572253200000,0.99810000,0.99840000,0.99790000,0.99840000,220500.09000000,1572256799999,759
2019-10-28 06:00:00,1572256800000,0.99840000,0.99870000,0.99840000,0.99850000,179678.47000000,1572260399999,448
2019-10-28 07:00:00,1572260400000,0.99870000,0.99880000,0.99850000,0.99860000,315782.01000000,1572263999999,697
2019-10-28 08:00:00,1572264000000,0.99860000,0.99870000,0.99820000,0.99820000,382365.07000000,1572267599999,1316
2019-10-28 09:00:00,1572267600000,0.99820000,0.99840000,0.99800000,0.99820000,232857.36000000,1572271199999,805
2019-10-28 10:00:00,1572271200000,0.99820000,0.99850000,0.99760000,0.99800000,125384.34000000,1572274799999,844
2019-10-28 11:00:00,1572274800000,0.99800000,0.99850000,0.99770000,0.99830000,123938.71000000,1572278399999,703
2019-10-28 12:00:00,1572278400000,0.99830000,0.99840000,0.99780000,0.99800000,222565.43000000,1572281999999,1122
2019-10-28 13:00:00,1572282000000,0.99780000,0.99800000,0.99770000,0.99770000,110489.63000000,1572285599999,652
2019-10-28 14:00:00,1572285600000,0.99770000,0.99830000,0.99710000,0.99730000,226867.87000000,1572289199999,1281
2019-10-28 15:00:00,1572289200000,0.99730000,0.99780000,0.99720000,0.99740000,108066.65000000,1572292799999,822
2019-10-28 16:00:00,1572292800000,0.99740000,0.99790000,0.99710000,0.99750000,62120.30000000,1572296399999,518
2019-10-28 17:00:00,1572296400000,0.99750000,0.99790000,0.99690000,0.99740000,94769.25000000,1572299999999,777
2019-10-28 18:00:00,1572300000000,0.99730000,0.99770000,0.99710000,0.99760000,111828.80000000,1572303599999,544
2019-10-28 19:00:00,1572303600000,0.99760000,0.99840000,0.99740000,0.99790000,528898.57000000,1572307199999,2532
2019-10-28 20:00:00,1572307200000,0.99780000,0.99830000,0.99770000,0.99790000,140709.41000000,1572310799999,841
2019-10-28 21:00:00,1572310800000,0.99800000,0.99860000,0.99760000,0.99860000,200774.70000000,1572314399999,1214
2019-10-28 22:00:00,1572314400000,0.99860000,0.99890000,0.99840000,0.99880000,202794.35000000,1572317999999,472
2019-10-28 23:00:00,1572318000000,0.99880000,0.99910000,0.99870000,0.99890000,125299.75000000,1572321599999,378
2019-10-29 00:00:00,1572321600000,0.99890000,0.99920000,0.99870000,0.99910000,395384.18000000,1572325199999,1541
2019-10-29 01:00:00,1572325200000,0.99920000,0.99930000,0.99850000,0.99860000,475398.91000000,1572328799999,1934
2019-10-29 02:00:00,1572328800000,0.99870000,0.99910000,0.99850000,0.99870000,305746.33000000,1572332399999,982
2019-10-29 03:00:00,1572332400000,0.99880000,0.99920000,0.99860000,0.99900000,186302.01000000,1572335999999,401
2019-10-29 04:00:00,1572336000000,0.99900000,0.99920000,0.99880000,0.99900000,154989.91000000,1572339599999,459
2019-10-29 05:00:00,1572339600000,0.99900000,0.99960000,0.99900000,0.99950000,358625.68000000,1572343199999,466
2019-10-29 06:00:00,1572343200000,0.99950000,0.99970000,0.99940000,0.99940000,369091.76000000,1572346799999,916
2019-10-29 07:00:00,1572346800000,0.99940000,0.99960000,0.99930000,0.99940000,164723.61000000,1572350399999,597
2019-10-29 08:00:00,1572350400000,0.99940000,0.99960000,0.99920000,0.99920000,175411.40000000,1572353999999,731
2019-10-29 09:00:00,1572354000000,0.99920000,0.99930000,0.99860000,0.99890000,298488.45000000,1572357599999,1089
2019-10-29 10:00:00,1572357600000,0.99880000,0.99920000,0.99880000,0.99910000,98901.33000000,1572361199999,421
2019-10-29 11:00:00,1572361200000,0.99910000,0.99920000,0.99880000,0.99880000,302868.47000000,1572364799999,1612
2019-10-29 12:00:00,1572364800000,0.99880000,0.99910000,0.99860000,0.99880000,306524.73000000,1572368399999,1032
2019-10-29 13:00:00,1572368400000,0.99890000,0.99960000,0.99860000,0.99940000,436073.09000000,1572371999999,1068
2019-10-29 14:00:00,1572372000000,0.99930000,0.99940000,0.99890000,0.99900000,261465.96000000,1572375599999,1144
2019-10-29 15:00:00,1572375600000,0.99910000,0.99930000,0.99850000,0.99930000,443559.39000000,1572379199999,1647
2019-10-29 16:00:00,1572379200000,0.99920000,0.99940000,0.99820000,0.99830000,778872.60000000,1572382799999,3141
2019-10-29 17:00:00,1572382800000,0.99840000,0.99860000,0.99760000,0.99800000,302173.36000000,1572386399999,938
2019-10-29 18:00:00,1572386400000,0.99810000,0.99850000,0.99800000,0.99830000,186094.64000000,1572389999999,1002
2019-10-29 19:00:00,1572390000000,0.99830000,0.99860000,0.99800000,0.99850000,428317.80000000,1572393599999,981
2019-10-29 20:00:00,1572393600000,0.99850000,0.99860000,0.99800000,0.99840000,226890.84000000,1572397199999,910
2019-10-29 21:00:00,1572397200000,0.99840000,0.99860000,0.99830000,0.99860000,226597.29000000,1572400799999,786
2019-10-29 22:00:00,1572400800000,0.99860000,0.99860000,0.99850000,0.99850000,169462.64000000,1572404399999,703
2019-10-29 23:00:00,1572404400000,0.99850000,0.99900000,0.99850000,0.99900000,155746.62000000,1572407999999,514
2019-10-30 00:00:00,1572408000000,0.99890000,0.99910000,0.99890000,0.99900000,212893.76000000,1572411599999,522
2019-10-30 01:00:00,1572411600000,0.99900000,0.99920000,0.99900000,0.99920000,189452.80000000,1572415199999,512
2019-10-30 02:00:00,1572415200000,0.99910000,0.99930000,0.99910000,0.99930000,270341.20000000,1572418799999,351
2019-10-30 03:00:00,1572418800000,0.99930000,0.99950000,0.99920000,0.99950000,253788.99000000,1572422399999,320
2019-10-30 04:00:00,1572422400000,0.99950000,0.99950000,0.99940000,0.99940000,157111.97000000,1572425999999,297
2019-10-30 05:00:00,1572426000000,0.99950000,0.99950000,0.99940000,0.99950000,106814.70000000,1572429599999,184
2019-10-30 06:00:00,1572429600000,0.99940000,0.99950000,0.99920000,0.99950000,273848.21000000,1572433199999,817
2019-10-30 07:00:00,1572433200000,0.99930000,0.99950000,0.99920000,0.99930000,212945.47000000,1572436799999,491
2019-10-30 08:00:00,1572436800000,0.99940000,0.99940000,0.99900000,0.99910000,553486.72000000,1572440399999,666
2019-10-30 09:00:00,1572440400000,0.99920000,0.99930000,0.99890000,0.99910000,282809.39000000,1572443999999,676
2019-10-30 10:00:00,1572444000000,0.99920000,0.99990000,0.99900000,0.99950000,859303.59000000,1572447599999,676
2019-10-30 11:00:00,1572447600000,0.99960000,1.00000000,0.99950000,1.00000000,302809.10000000,1572451199999,701
2019-10-30 12:00:00,1572451200000,0.99990000,1.00000000,0.99980000,0.99990000,486660.92000000,1572454799999,755
2019-10-30 13:00:00,1572454800000,1.00000000,1.00000000,0.99980000,0.99980000,93054.16000000,1572458399999,400
2019-10-30 14:00:00,1572458400000,0.99980000,0.99990000,0.99980000,0.99980000,109940.75000000,1572461999999,331
2019-10-30 15:00:00,1572462000000,0.99990000,0.99990000,0.99970000,0.99970000,204411.72000000,1572465599999,495
2019-10-30 16:00:00,1572465600000,0.99990000,0.99990000,0.99950000,0.99960000,167868.44000000,1572469199999,331
2019-10-30 17:00:00,1572469200000,0.99950000,0.99970000,0.99950000,0.99960000,76215.96000000,1572472799999,199
2019-10-30 18:00:00,1572472800000,0.99960000,0.99960000,0.99940000,0.99950000,155966.88000000,1572476399999,339
2019-10-30 19:00:00,1572476400000,0.99950000,0.99950000,0.99930000,0.99930000,147661.06000000,1572479999999,366
2019-10-30 20:00:00,1572480000000,0.99940000,0.99940000,0.99920000,0.99920000,227931.74000000,1572483599999,473
2019-10-30 21:00:00,1572483600000,0.99920000,0.99930000,0.99900000,0.99900000,272004.08000000,1572487199999,463
2019-10-30 22:00:00,1572487200000,0.99900000,0.99920000,0.99900000,0.99910000,78344.78000000,1572490799999,297
2019-10-30 23:00:00,1572490800000,0.99900000,0.99920000,0.99890000,0.99890000,148086.54000000,1572494399999,507
2019-10-31 00:00:00,1572494400000,0.99910000,0.99910000,0.99890000,0.99900000,65753.95000000,1572497999999,283
2019-10-31 01:00:00,1572498000000,0.99900000,0.99930000,0.99890000,0.99900000,120844.64000000,1572501599999,451
2019-10-31 02:00:00,1572501600000,0.99910000,0.99920000,0.99890000,0.99920000,180821.04000000,1572505199999,628
2019-10-31 03:00:00,1572505200000,0.99910000,0.99940000,0.99910000,0.99940000,99770.76000000,1572508799999,435
2019-10-31 04:00:00,1572508800000,0.99940000,0.99950000,0.99920000,0.99920000,93854.50000000,1572512399999,356
2019-10-31 05:00:00,1572512400000,0.99920000,0.99950000,0.99920000,0.99940000,225531.39000000,1572515999999,819
2019-10-31 06:00:00,1572516000000,0.99930000,0.99940000,0.99900000,0.99920000,501723.69000000,1572519599999,1136
2019-10-31 07:00:00,1572519600000,0.99920000,0.99920000,0.99890000,0.99890000,304514.05000000,1572523199999,691
2019-10-31 08:00:00,1572523200000,0.99900000,0.99910000,0.99870000,0.99880000,595176.93000000,1572526799999,1312
2019-10-31 09:00:00,1572526800000,0.99890000,0.99910000,0.99870000,0.99900000,241894.27000000,1572530399999,541
2019-10-31 10:00:00,1572530400000,0.99910000,0.99920000,0.99880000,0.99910000,422972.51000000,1572533999999,650
2019-10-31 11:00:00,1572534000000,0.99910000,0.99920000,0.99850000,0.99880000,402248.29000000,1572537599999,828
2019-10-31 12:00:00,1572537600000,0.99870000,0.99900000,0.99870000,0.99880000,240166.27000000,1572541199999,557
2019-10-31 13:00:00,1572541200000,0.99880000,0.99910000,0.99880000,0.99890000,120828.20000000,1572544799999,483
2019-10-31 14:00:00,1572544800000,0.99890000,0.99900000,0.99880000,0.99890000,93249.12000000,1572548399999,314
2019-10-31 15:00:00,1572548400000,0.99900000,0.99900000,0.99870000,0.99900000,106275.53000000,1572551999999,320
2019-10-31 16:00:00,1572552000000,0.99900000,0.99900000,0.99870000,0.99890000,233862.88000000,1572555599999,551
2019-10-31 17:00:00,1572555600000,0.99890000,0.99930000,0.99880000,0.99910000,374541.99000000,1572559199999,1125
2019-10-31 18:00:00,1572559200000,0.99910000,0.99920000,0.99890000,0.99910000,70084.67000000,1572562799999,354
2019-10-31 19:00:00,1572562800000,0.99900000,0.99930000,0.99890000,0.99920000,91770.49000000,1572566399999,363
2019-10-31 20:00:00,1572566400000,0.99910000,0.99930000,0.99900000,0.99910000,117743.15000000,1572569999999,416
2019-10-31 21:00:00,1572570000000,0.99910000,0.99920000,0.99860000,0.99870000,183760.23000000,1572573599999,414
2019-10-31 22:00:00,1572573600000,0.99880000,0.99910000,0.99870000,0.99910000,194673.41000000,1572577199999,483
2019-10-31 23:00:00,1572577200000,0.99900000,0.99910000,0.99890000,0.99900000,217112.92000000,1572580799999,348
2019-11-01 00:00:00,1572580800000,0.99900000,0.99930000,0.99890000,0.99920000,141134.50000000,1572584399999,361
2019-11-01 01:00:00,1572584400000,0.99920000,0.99930000,0.99900000,0.99920000,77535.28000000,1572587999999,243
2019-11-01 02:00:00,1572588000000,0.99910000,0.99930000,0.99910000,0.99920000,130593.15000000,1572591599999,288
2019-11-01 03:00:00,1572591600000,0.99920000,0.99920000,0.99910000,0.99920000,115833.98000000,1572595199999,439
2019-11-01 04:00:00,1572595200000,0.99920000,0.99930000,0.99900000,0.99900000,172966.32000000,1572598799999,391
2019-11-01 05:00:00,1572598800000,0.99900000,0.99920000,0.99890000,0.99910000,190246.92000000,1572602399999,688
2019-11-01 06:00:00,1572602400000,0.99900000,0.99930000,0.99900000,0.99910000,159112.78000000,1572605999999,597
2019-11-01 07:00:00,1572606000000,0.99920000,0.99940000,0.99900000,0.99910000,454340.76000000,1572609599999,1055
2019-11-01 08:00:00,1572609600000,0.99910000,0.99920000,0.99850000,0.99890000,449985.52000000,1572613199999,586
2019-11-01 09:00:00,1572613200000,0.99900000,0.99910000,0.99860000,0.99910000,254045.96000000,1572616799999,809
2019-11-01 10:00:00,1572616800000,0.99900000,0.99950000,0.99890000,0.99950000,348915.24000000,1572620399999,1047
2019-11-01 11:00:00,1572620400000,0.99950000,0.99980000,0.99940000,0.99940000,360958.63000000,1572623999999,880
2019-11-01 12:00:00,1572624000000,0.99940000,1.00020000,0.99940000,0.99990000,690185.15000000,1572627599999,1027
2019-11-01 13:00:00,1572627600000,0.99990000,1.00020000,0.99980000,1.00000000,112184.00000000,1572631199999,519
2019-11-01 14:00:00,1572631200000,1.00000000,1.00020000,0.99990000,0.99990000,108468.61000000,1572634799999,498
2019-11-01 15:00:00,1572634800000,1.00010000,1.00020000,0.99970000,0.99970000,125820.91000000,1572638399999,490
2019-11-01 16:00:00,1572638400000,0.99980000,0.99990000,0.99940000,0.99940000,325164.85000000,1572641999999,516
2019-11-01 17:00:00,1572642000000,0.99950000,0.99970000,0.99940000,0.99950000,161758.51000000,1572645599999,530
2019-11-01 18:00:00,1572645600000,0.99960000,0.99970000,0.99940000,0.99940000,151708.64000000,1572649199999,594
2019-11-01 19:00:00,1572649200000,0.99940000,0.99960000,0.99930000,0.99930000,252444.17000000,1572652799999,580
2019-11-01 20:00:00,1572652800000,0.99940000,0.99950000,0.99920000,0.99920000,135487.06000000,1572656399999,511
2019-11-01 21:00:00,1572656400000,0.99920000,0.99930000,0.99900000,0.99900000,97043.21000000,1572659999999,720
2019-11-01 22:00:00,1572660000000,0.99910000,0.99920000,0.99900000,0.99920000,151149.71000000,1572663599999,385
2019-11-01 23:00:00,1572663600000,0.99920000,0.99930000,0.99900000,0.99910000,173326.54000000,1572667199999,320
2019-11-02 00:00:00,1572667200000,0.99910000,0.99920000,0.99890000,0.99890000,220016.97000000,1572670799999,285
2019-11-02 01:00:00,1572670800000,0.99890000,0.99910000,0.99880000,0.99880000,128079.56000000,1572674399999,278
2019-11-02 02:00:00,1572674400000,0.99890000,0.99900000,0.99880000,0.99890000,64554.10000000,1572677999999,169
2019-11-02 03:00:00,1572678000000,0.99890000,0.99910000,0.99890000,0.99910000,45419.26000000,1572681599999,136
2019-11-02 04:00:00,1572681600000,0.99910000,0.99930000,0.99900000,0.99910000,182343.46000000,1572685199999,393
2019-11-02 05:00:00,1572685200000,0.99920000,0.99920000,0.99900000,0.99900000,57197.41000000,1572688799999,178
2019-11-02 06:00:00,1572688800000,0.99900000,0.99910000,0.99900000,0.99910000,57425.64000000,1572692399999,128
2019-11-02 07:00:00,1572692400000,0.99910000,0.99910000,0.99890000,0.99900000,79045.70000000,1572695999999,358
2019-11-02 08:00:00,1572696000000,0.99910000,0.99910000,0.99880000,0.99890000,351187.38000000,1572699599999,1004
2019-11-02 09:00:00,1572699600000,0.99890000,0.99900000,0.99870000,0.99870000,296794.90000000,1572703199999,912
2019-11-02 10:00:00,1572703200000,0.99870000,0.99890000,0.99860000,0.99870000,166630.69000000,1572706799999,565
2019-11-02 11:00:00,1572706800000,0.99870000,0.99880000,0.99860000,0.99880000,205145.64000000,1572710399999,448
2019-11-02 12:00:00,1572710400000,0.99880000,0.99880000,0.99830000,0.99830000,188325.25000000,1572713999999,699
2019-11-02 13:00:00,1572714000000,0.99830000,0.99860000,0.99810000,0.99820000,214584.75000000,1572717599999,470
2019-11-02 14:00:00,1572717600000,0.99830000,0.99850000,0.99820000,0.99840000,76138.69000000,1572721199999,327
2019-11-02 15:00:00,1572721200000,0.99840000,0.99860000,0.99830000,0.99830000,65961.09000000,1572724799999,291
2019-11-02 16:00:00,1572724800000,0.99830000,0.99840000,0.99830000,0.99840000,45220.15000000,1572728399999,224
2019-11-02 17:00:00,1572728400000,0.99830000,0.99840000,0.99820000,0.99830000,48212.82000000,1572731999999,202
2019-11-02 18:00:00,1572732000000,0.99840000,0.99870000,0.99830000,0.99860000,85833.96000000,1572735599999,199
2019-11-02 19:00:00,1572735600000,0.99870000,0.99880000,0.99860000,0.99870000,41548.98000000,1572739199999,131
2019-11-02 20:00:00,1572739200000,0.99870000,0.99890000,0.99870000,0.99880000,170181.67000000,1572742799999,424
2019-11-02 21:00:00,1572742800000,0.99880000,0.99890000,0.99860000,0.99880000,81474.74000000,1572746399999,243
2019-11-02 22:00:00,1572746400000,0.99880000,0.99900000,0.99870000,0.99890000,157948.54000000,1572749999999,609
2019-11-02 23:00:00,1572750000000,0.99890000,0.99900000,0.99860000,0.99890000,256898.94000000,1572753599999,473
2019-11-03 00:00:00,1572753600000,0.99880000,0.99890000,0.99850000,0.99860000,260048.87000000,1572757199999,551
2019-11-03 01:00:00,1572757200000,0.99860000,0.99880000,0.99850000,0.99870000,96224.38000000,1572760799999,316
2019-11-03 01:00:00,1572760800000,0.99870000,0.99880000,0.99870000,0.99870000,38886.11000000,1572764399999,190
2019-11-03 02:00:00,1572764400000,0.99870000,0.99880000,0.99870000,0.99870000,54630.88000000,1572767999999,156
2019-11-03 03:00:00,1572768000000,0.99880000,0.99890000,0.99870000,0.99890000,126221.86000000,1572771599999,297
2019-11-03 04:00:00,1572771600000,0.99880000,0.99890000,0.99870000,0.99890000,227340.70000000,1572775199999,350
2019-11-03 05:00:00,1572775200000,0.99890000,0.99900000,0.99890000,0.99900000,285414.20000000,1572778799999,716
2019-11-03 06:00:00,1572778800000,0.99890000,0.99910000,0.99890000,0.99900000,88323.35000000,1572782399999,338
2019-11-03 07:00:00,1572782400000,0.99900000,0.99910000,0.99890000,0.99900000,178345.64000000,1572785999999,474
2019-11-03 08:00:00,1572786000000,0.99890000,0.99920000,0.99890000,0.99910000,148290.95000000,1572789599999,411
2019-11-03 09:00:00,1572789600000,0.99910000,0.99930000,0.99910000,0.99920000,120693.30000000,1572793199999,418
2019-11-03 10:00:00,1572793200000,0.99930000,0.99930000,0.99920000,0.99930000,134436.00000000,1572796799999,487
2019-11-03 11:00:00,1572796800000,0.99920000,0.99940000,0.99920000,0.99940000,147211.01000000,1572800399999,318
2019-11-03 12:00:00,1572800400000,0.99940000,0.99940000,0.99920000,0.99940000,111795.36000000,1572803999999,338
2019-11-03 13:00:00,1572804000000,0.99940000,0.99940000,0.99920000,0.99930000,59506.11000000,1572807599999,280
2019-11-03 14:00:00,1572807600000,0.99940000,0.99950000,0.99920000,0.99920000,86789.98000000,1572811199999,303
2019-11-03 15:00:00,1572811200000,0.99940000,0.99960000,0.99930000,0.99950000,70375.02000000,1572814799999,239
2019-11-03 16:00:00,1572814800000,0.99950000,0.99980000,0.99940000,0.99980000,152478.34000000,1572818399999,455
2019-11-03 17:00:00,1572818400000,0.99980000,0.99980000,0.99960000,0.99980000,136542.27000000,1572821999999,425
2019-11-03 18:00:00,1572822000000,0.99980000,0.99980000,0.99950000,0.99960000,144530.14000000,1572825599999,425
2019-11-03 19:00:00,1572825600000,0.99960000,0.99960000,0.99920000,0.99940000,77012.03000000,1572829199999,282
2019-11-03 20:00:00,1572829200000,0.99940000,0.99940000,0.99920000,0.99940000,44485.84000000,1572832799999,238
2019-11-03 21:00:00,1572832800000,0.99940000,0.99950000,0.99930000,0.99950000,107901.79000000,1572836399999,344
2019-11-03 22:00:00,1572836400000,0.99950000,0.99950000,0.99930000,0.99930000,46259.26000000,1572839999999,222
2019-11-03 23:00:00,1572840000000,0.99930000,0.99940000,0.99920000,0.99940000,175631.00000000,1572843599999,386
2019-11-04 00:00:00,1572843600000,0.99930000,0.99950000,0.99930000,0.99940000,215289.78000000,1572847199999,230
2019-11-04 01:00:00,1572847200000,0.99940000,0.99960000,0.99930000,0.99960000,124659.85000000,1572850799999,268
2019-11-04 02:00:00,1572850800000,0.99960000,0.99980000,0.99950000,0.99970000,214813.15000000,1572854399999,565
2019-11-04 03:00:00,1572854400000,0.99980000,0.99980000,0.99970000,0.99970000,147810.47000000,1572857999999,350
2019-11-04 04:00:00,1572858000000,0.99980000,0.99980000,0.99970000,0.99980000,105297.67000000,1572861599999,310
2019-11-04 05:00:00,1572861600000,0.99980000,1.00020000,0.99960000,1.00000000,520441.94000000,1572865199999,736
2019-11-04 06:00:00,1572865200000,1.00000000,1.00020000,0.99970000,0.99980000,272800.99000000,1572868799999,742
2019-11-04 07:00:00,1572868800000,0.99980000,1.00000000,0.99970000,0.99980000,162276.17000000,1572872399999,437
2019-11-04 08:00:00,1572872400000,0.99990000,1.00010000,0.99950000,0.99960000,211802.99000000,1572875999999,560
2019-11-04 09:00:00,1572876000000,0.99960000,0.99980000,0.99920000,0.99920000,590186.32000000,1572879599999,1342
2019-11-04 10:00:00,1572879600000,0.99920000,0.99930000,0.99880000,0.99920000,730250.40000000,1572883199999,1198
2019-11-04 11:00:00,1572883200000,0.99930000,0.99940000,0.99860000,0.99870000,616100.12000000,1572886799999,1160
2019-11-04 12:00:00,1572886800000,0.99880000,0.99920000,0.99870000,0.99900000,352573.19000000,1572890399999,774
2019-11-04 13:00:00,1572890400000,0.99900000,0.99910000,0.99880000,0.99900000,185219.97000000,1572893999999,448
2019-11-04 14:00:00,1572894000000,0.99900000,0.99910000,0.99870000,0.99880000,284460.82000000,1572897599999,604
2019-11-04 15:00:00,1572897600000,0.99880000,0.99980000,0.99860000,0.99860000,1755113.50000000,1572901199999,3903
2019-11-04 16:00:00,1572901200000,0.99860000,0.99880000,0.99840000,0.99850000,276545.72000000,1572904799999,705
2019-11-04 17:00:00,1572904800000,0.99850000,0.99860000,0.99820000,0.99850000,374388.79000000,1572908399999,687
2019-11-04 18:00:00,1572908400000,0.99840000,0.99880000,0.99840000,0.99860000,319437.22000000,1572911999999,754
2019-11-04 19:00:00,1572912000000,0.99860000,0.99890000,0.99850000,0.99850000,222726.14000000,1572915599999,600
2019-11-04 20:00:00,1572915600000,0.99860000,0.99900000,0.99850000,0.99850000,540734.61000000,1572919199999,1112
2019-11-04 21:00:00,1572919200000,0.99850000,0.99880000,0.99820000,0.99830000,446612.81000000,1572922799999,998
2019-11-04 22:00:00,1572922800000,0.99830000,0.99860000,0.99780000,0.99820000,272851.36000000,1572926399999,865
2019-11-04 23:00:00,1572926400000,0.99820000,0.99850000,0.99820000,0.99850000,243763.79000000,1572929999999,427
2019-11-05 00:00:00,1572930000000,0.99840000,0.99870000,0.99840000,0.99870000,144542.51000000,1572933599999,676
2019-11-05 01:00:00,1572933600000,0.99870000,0.99910000,0.99860000,0.99900000,714999.55000000,1572937199999,2342
2019-11-05 02:00:00,1572937200000,0.99890000,0.99920000,0.99890000,0.99920000,781866.49000000,1572940799999,2558
2019-11-05 03:00:00,1572940800000,0.99920000,0.99950000,0.99910000,0.99930000,529863.09000000,1572944399999,1800
2019-11-05 04:00:00,1572944400000,0.99930000,0.99980000,0.99930000,0.99960000,781577.27000000,1572947999999,1744
2019-11-05 05:00:00,1572948000000,0.99970000,0.99980000,0.99950000,0.99980000,219882.38000000,1572951599999,906
2019-11-05 06:00:00,1572951600000,0.99980000,0.99980000,0.99950000,0.99970000,205833.86000000,1572955199999,681
2019-11-05 07:00:00,1572955200000,0.99960000,0.99970000,0.99960000,0.99970000,280845.44000000,1572958799999,1338
2019-11-05 08:00:00,1572958800000,0.99960000,0.99970000,0.99930000,0.99950000,551754.32000000,1572962399999,2226
2019-11-05 09:00:00,1572962400000,0.99940000,0.99970000,0.99940000,0.99960000,654345.17000000,1572965999999,2406
2019-11-05 10:00:00,1572966000000,0.99960000,1.00000000,0.99950000,0.99960000,353309.30000000,1572969599999,1321
2019-11-05 11:00:00,1572969600000,0.99960000,0.99960000,0.99920000,0.99950000,290623.06000000,1572973199999,1570
2019-11-05 12:00:00,1572973200000,0.99940000,0.99960000,0.99910000,0.99930000,377413.72000000,1572976799999,1266
2019-11-05 13:00:00,1572976800000,0.99930000,0.99940000,0.99900000,0.99910000,202931.60000000,1572980399999,644
2019-11-05 14:00:00,1572980400000,0.99910000,0.99940000,0.99900000,0.99920000,164927.56000000,1572983999999,563
2019-11-05 15:00:00,1572984000000,0.99910000,0.99930000,0.99890000,0.99930000,197472.46000000,1572987599999,995
2019-11-05 16:00:00,1572987600000,0.99930000,0.99940000,0.99890000,0.99910000,142076.63000000,1572991199999,619
2019-11-05 17:00:00,1572991200000,0.99920000,0.99920000,0.99880000,0.99880000,145593.28000000,1572994799999,1094
2019-11-05 18:00:00,1572994800000,0.99890000,0.99910000,0.99890000,0.99910000,143806.73000000,1572998399999,1055
2019-11-05 19:00:00,1572998400000,0.99910000,0.99940000,0.99890000,0.99940000,404960.99000000,1573001999999,1644
2019-11-05 20:00:00,1573002000000,0.99940000,0.99950000,0.99920000,0.99950000,100091.91000000,1573005599999,700
2019-11-05 21:00:00,1573005600000,0.99950000,0.99960000,0.99940000,0.99940000,354776.43000000,1573009199999,626
2019-11-05 22:00:00,1573009200000,0.99940000,0.99960000,0.99930000,0.99960000,207185.99000000,1573012799999,547
2019-11-05 23:00:00,1573012800000,0.99960000,0.99980000,0.99950000,0.99980000,234695.04000000,1573016399999,1014
2019-11-06 00:00:00,1573016400000,0.99980000,1.00000000,0.99970000,0.99990000,281818.81000000,1573019999999,778
2019-11-06 01:00:00,1573020000000,0.99990000,1.00010000,0.99980000,0.99990000,356468.43000000,1573023599999,996
2019-11-06 02:00:00,1573023600000,0.99990000,1.00010000,0.99980000,0.99980000,389754.12000000,1573027199999,1299
2019-11-06 03:00:00,1573027200000,0.99980000,1.00010000,0.99970000,1.00000000,176119.43000000,1573030799999,578
2019-11-06 04:00:00,1573030800000,1.00000000,1.00030000,0.99990000,1.00000000,504046.83000000,1573034399999,1168
2019-11-06 05:00:00,1573034400000,0.99990000,1.00010000,0.99990000,0.99990000,248344.65000000,1573037999999,882
2019-11-06 06:00:00,1573038000000,0.99990000,1.00010000,0.99990000,1.00000000,575486.28000000,1573041599999,832
2019-11-06 07:00:00,1573041600000,1.00000000,1.00030000,0.99990000,0.99990000,349976.00000000,1573045199999,719
2019-11-06 08:00:00,1573045200000,0.99990000,1.00010000,0.99990000,0.99990000,311324.04000000,1573048799999,550
2019-11-06 09:00:00,1573048800000,0.99990000,1.00020000,0.99990000,0.99990000,443260.99000000,1573052399999,522
2019-11-06 10:00:00,1573052400000,0.99990000,1.00000000,0.99990000,0.99990000,134216.90000000,1573055999999,206
2019-11-06 11:00:00,1573056000000,0.99990000,1.00030000,0.99990000,1.00030000,346503.84000000,1573059599999,831
2019-11-06 12:00:00,1573059600000,1.00010000,1.00050000,0.99990000,1.00050000,344610.16000000,1573063199999,557
2019-11-06 13:00:00,1573063200000,1.00050000,1.00090000,1.00010000,1.00060000,90582.72000000,1573066799999,387
2019-11-06 14:00:00,1573066800000,1.00050000,1.00050000,0.99990000,1.00020000,113921.69000000,1573070399999,555
2019-11-06 15:00:00,1573070400000,1.00030000,1.00080000,0.99990000,1.00060000,119201.26000000,1573073999999,473
2019-11-06 16:00:00,1573074000000,1.00060000,1.00080000,1.00020000,1.00060000,57238.49000000,1573077599999,283
2019-11-06 17:00:00,1573077600000,1.00070000,1.00090000,1.00030000,1.00050000,215915.69000000,1573081199999,437
2019-11-06 18:00:00,1573081200000,1.00040000,1.00090000,0.99990000,1.00000000,149941.56000000,1573084799999,599
2019-11-06 19:00:00,1573084800000,1.00000000,1.00040000,0.99990000,1.00040000,105045.64000000,1573088399999,610
2019-11-06 20:00:00,1573088400000,1.00040000,1.00080000,1.00000000,1.00020000,263915.07000000,1573091999999,976
2019-11-06 21:00:00,1573092000000,1.00040000,1.00050000,0.99990000,1.00000000,128471.11000000,1573095599999,711
